tempo_h,p_man,q_tr
"1494,574836","4,228078","191,444420"
"1495,575221","4,227971","191,444342"
"1496,575606","4,227874","191,444270"
"1497,575991","4,227787","191,444206"
"1498,576376","4,227707","191,444147"
"1499,576760","4,227634","191,444093"
"1500,577145","4,227634","191,444093"
"1501,577530","4,227569","191,444045"
"1502,577915","4,227511","191,444002"
"1503,578299","4,227459","191,443964"
"1504,578684","4,227411","191,443928"
"1505,579069","4,227366","191,443895"
"1506,579454","4,227325","191,443865"
"1507,579838","4,227287","191,443837"
"1508,580223","4,227252","191,443811"
"1509,580608","4,227220","191,443788"
"1510,580993","4,227191","191,443766"
"1511,581377","4,227165","191,443747"
"1512,581762","4,227141","191,443729"
"1513,582147","4,227119","191,443713"
"1514,582532","4,227099","191,443698"
"1515,582917","4,227081","191,443685"
"1516,583301","4,227065","191,443673"
"1517,583686","4,227050","191,443662"
"1518,584071","4,227037","191,443652"
"1519,584456","4,227025","191,443643"
"1520,584840","4,227014","191,443635"
"1521,585225","4,227004","191,443628"
"1522,585610","4,226995","191,443621"
"1523,585995","4,226987","191,443616"
"1524,586379","4,226980","191,443610"
"1525,586764","4,226974","191,443606"
"1526,587149","4,226968","191,443602"
"1527,587534","4,226963","191,443598"
"1528,587918","4,226959","191,443594"
"1529,588303","4,226955","191,443592"
"1530,588688","4,226951","191,443589"
"1531,589073","4,226948","191,443586"
"1532,589457","4,226945","191,443584"
"1533,589842","4,226942","191,443582"
"1534,590227","4,226940","191,443581"
"1535,590612","4,226938","191,443579"
"1536,590997","4,226936","191,443578"
"1537,591381","4,226935","191,443577"
"1538,591766","4,226933","191,443576"
"1539,592151","4,226932","191,443575"
"1540,592536","4,226931","191,443574"
"1541,592920","4,226930","191,443573"
"1542,593305","4,226929","191,443572"
"1543,593690","4,226927","191,443571"
"1544,594075","4,226926","191,443571"
"1545,594459","4,226925","191,443570"
"1546,594844","4,226924","191,443569"
"1547,595229","4,226924","191,443569"
"1548,595614","4,226923","191,443568"
"1549,595998","4,226922","191,443567"
"1550,596383","4,226922","191,443567"
"1551,596768","4,226921","191,443567"
"1552,597153","4,226921","191,443567"
"1553,597538","4,226921","191,443566"
"1554,597922","4,226920","191,443566"
"1555,598307","4,226920","191,443566"
"1556,598692","4,226920","191,443566"
"1557,599077","4,226919","191,443565"
"1558,599461","4,226919","191,443565"
"1559,599846","4,226919","191,443565"
"1560,600231","4,226919","191,443565"
"1561,600616","4,226919","191,443565"
"1562,601000","4,226918","191,443565"
"1563,601385","4,226918","191,443565"
"1564,601770","4,226918","191,443564"
"1565,602155","4,226918","191,443564"
"1566,602539","4,226918","191,443564"
"1567,602924","4,226918","191,443564"
"1568,603309","4,226918","191,443564"
"1569,603694","4,226917","191,443564"
"1570,604078","4,226917","191,443564"
"1571,604463","4,226917","191,443564"
"1572,604848","4,226917","191,443564"
"1573,605233","4,226917","191,443564"
"1574,605618","4,226917","191,443563"
"1575,606002","4,226917","191,443563"
"1576,606387","4,226917","191,443563"
"1577,606772","4,226917","191,443563"
"1578,607157","4,226917","191,443563"
"1579,607541","4,226917","191,443563"
"1580,607926","4,226917","191,443563"
"1581,608311","4,226917","191,443563"
"1582,608696","4,226916","191,443563"
"1583,609080","4,226916","191,443563"
"1584,609465","4,226916","191,443563"
"1585,609850","4,226916","191,443563"
"1586,610235","4,226916","191,443563"
"1587,610619","4,226916","191,443563"
"1588,611004","4,226916","191,443563"
"1589,611389","4,226916","191,443563"
"1590,611774","4,226916","191,443563"
"1591,612159","4,226916","191,443563"
"1592,612543","4,226916","191,443563"
"1593,612928","4,226916","191,443563"
"1594,613313","4,226916","191,443563"
"1595,613698","4,226916","191,443563"
"1596,614082","4,226916","191,443563"
"1597,614467","4,226916","191,443563"
"1598,614852","4,226916","191,443563"
"1599,615237","4,226916","191,443563"
"1600,615621","4,226916","191,443563"
"1601,616006","3,705507","191,061095"
"1602,616391","3,171148","190,665626"
"1603,616776","2,687265","190,306869"
"1604,617160","2,249214","189,981565"
"1605,617545","1,852658","189,686639"
"1606,617930","1,493660","189,419288"
"1607,618315","1,168660","189,176961"
"1608,618699","0,874433","188,957336"
"1609,619084","0,608064","188,758307"
"1610,619469","0,366913","188,577956"
"1611,619854","0,148589","188,414542"
"1612,620239","-0,049069","188,266486"
"1613,620623","-0,228019","188,132352"
"1614,621008","-0,390032","188,010838"
"1615,621393","-0,536713","187,900764"
"1616,621778","-0,669512","187,801055"
"1617,622162","-0,789745","187,710741"
"1618,622547","-0,898600","187,628940"
"1619,622932","-0,997154","187,554851"
"1620,623317","-1,086383","187,487749"
"1621,623701","-1,167169","187,426978"
"1622,624086","-1,240311","187,371942"
"1623,624471","-1,306533","187,322101"
"1624,624856","-1,366489","187,276964"
"1625,625240","-1,420773","187,236090"
"1626,625625","-1,469920","187,199077"
"1627,626010","-1,514418","187,165558"
"1628,626395","-1,554706","187,135207"
"1629,626780","-1,591182","187,107726"
"1630,627164","-1,624207","187,082835"
"1631,627549","-1,654108","187,060303"
"1632,627934","-1,681180","187,039901"
"1633,628319","-1,705691","187,021415"
"1634,628703","-1,727883","187,004695"
"1635,629088","-1,747975","186,989555"
"1636,629473","-1,766167","186,975807"
"1637,629858","-1,782638","186,963418"
"1638,630242","-1,797550","186,952164"
"1639,630627","-1,811052","186,941959"
"1640,631012","-1,823277","186,932778"
"1641,631397","-1,834345","186,924413"
"1642,631781","-1,844366","186,916846"
"1643,632166","-1,853439","186,910045"
"1644,632551","-1,861654","186,903795"
"1645,632936","-1,869091","186,898209"
"1646,633321","-1,875825","186,893126"
"1647,633705","-1,881922","186,888484"
"1648,634090","-1,887442","186,884411"
"1649,634475","-1,892440","186,880571"
"1650,634860","-1,896965","186,877159"
"1651,635244","-1,901062","186,874130"
"1652,635629","-1,904771","186,871240"
"1653,636014","-1,908129","186,868791"
"1654,636399","-1,911170","186,866505"
"1655,636783","-1,913923","186,864308"
"1656,637168","-1,916416","186,862589"
"1657,637553","-1,918673","186,860781"
"1658,637938","-1,920716","186,859247"
"1659,638322","-1,922566","186,857885"
"1660,638707","-1,924240","186,856595"
"1661,639092","-1,925757","186,855467"
"1662,639477","-1,927129","186,854432"
"1663,639861","-1,928371","186,853489"
"1664,640246","-1,929496","186,852641"
"1665,640631","-1,930514","186,851873"
"1666,641016","-1,931436","186,851178"
"1667,641401","-1,932271","186,850548"
"1668,641785","-1,933027","186,849977"
"1669,642170","-1,933712","186,849460"
"1670,642555","-1,934333","186,848992"
"1671,642940","-1,934895","186,848568"
"1672,643324","-1,935404","186,848184"
"1673,643709","-1,935865","186,847836"
"1674,644094","-1,936283","186,847521"
"1675,644479","-1,936661","186,847235"
"1676,644863","-1,937004","186,846977"
"1677,645248","-1,937314","186,846743"
"1678,645633","-1,937595","186,846531"
"1679,646018","-1,937849","186,846340"
"1680,646402","-1,938079","186,846166"
"1681,646787","-1,938287","186,846009"
"1682,647172","-1,938475","186,845867"
"1683,647557","-1,938646","186,845738"
"1684,647942","-1,938800","186,845622"
"1685,648326","-1,938940","186,845517"
"1686,648711","-1,939066","186,845421"
"1687,649096","-1,939180","186,845335"
"1688,649481","-1,939284","186,845257"
"1689,649865","-1,939378","186,845186"
"1690,650250","-1,939463","186,845122"
"1691,650635","-1,939539","186,845064"
"1692,651020","-1,939609","186,845012"
"1693,651404","-1,939672","186,844964"
"1694,651789","-1,939729","186,844921"
"1695,652174","-1,939780","186,844883"
"1696,652559","-1,939826","186,844848"
"1697,652943","-1,939868","186,844816"
"1698,653328","-1,939906","186,844787"
"1699,653713","-1,939941","186,844761"
"1700,654098","-1,939941","186,844761"
"1701,654482","-1,451500","187,210209"
"1702,654867","-0,928263","187,603898"
"1703,655252","-0,452811","187,960992"
"1704,655637","-0,021171","188,284651"
"1705,656022","0,370663","188,578026"
"1706,656406","0,726359","188,843986"
"1707,656791","1,049249","189,085124"
"1708,657176","1,342359","189,303781"
"1709,657561","1,608434","189,502073"
"1710,657945","1,849969","189,681913"
"1711,658330","2,069226","189,845033"
"1712,658715","2,268260","189,992997"
"1713,659100","2,448936","190,127223"
"1714,659484","2,612946","190,248995"
"1715,659869","2,761829","190,359473"
"1716,660254","2,896979","190,459711"
"1717,660639","3,019662","190,550661"
"1718,661023","3,131029","190,633188"
"1719,661408","3,232123","190,708075"
"1720,661793","3,323892","190,776031"
"1721,662178","3,407196","190,837699"
"1722,662563","3,482815","190,893663"
"1723,662947","3,551458","190,944451"
"1724,663332","3,613768","190,990543"
"1725,663717","3,670330","191,032374"
"1726,664102","3,721674","191,070339"
"1727,664486","3,768282","191,104796"
"1728,664871","3,810589","191,136069"
"1729,665256","3,848995","191,164453"
"1730,665641","3,883857","191,190216"
"1731,666025","3,915504","191,213599"
"1732,666410","3,944231","191,234824"
"1733,666795","3,970308","191,254088"
"1734,667180","3,993980","191,271574"
"1735,667564","4,015468","191,287446"
"1736,667949","4,034974","191,301852"
"1737,668334","4,052680","191,314928"
"1738,668719","4,068753","191,326798"
"1739,669104","4,083343","191,337572"
"1740,669488","4,096588","191,347352"
"1741,669873","4,108610","191,356229"
"1742,670258","4,119524","191,364287"
"1743,670643","4,129431","191,371602"
"1744,671027","4,138424","191,378241"
"1745,671412","4,146587","191,384268"
"1746,671797","4,153997","191,389738"
"1747,672182","4,160724","191,394704"
"1748,672566","4,166830","191,399212"
"1749,672951","4,172373","191,403303"
"1750,673336","4,177404","191,407018"
"1751,673721","4,181972","191,410389"
"1752,674105","4,186118","191,413450"
"1753,674490","4,189881","191,416228"
"1754,674875","4,193298","191,418749"
"1755,675260","4,196399","191,421039"
"1756,675644","4,199214","191,423117"
"1757,676029","4,201770","191,425003"
"1758,676414","4,204089","191,426715"
"1759,676799","4,206195","191,428269"
"1760,677184","4,208106","191,429680"
"1761,677568","4,209841","191,430960"
"1762,677953","4,211415","191,432122"
"1763,678338","4,212844","191,433177"
"1764,678723","4,214141","191,434134"
"1765,679107","4,215318","191,435003"
"1766,679492","4,216387","191,435792"
"1767,679877","4,217357","191,436508"
"1768,680262","4,218237","191,437157"
"1769,680646","4,219037","191,437748"
"1770,681031","4,219762","191,438283"
"1771,681416","4,220421","191,438769"
"1772,681801","4,221020","191,439211"
"1773,682185","4,221563","191,439612"
"1774,682570","4,222056","191,439976"
"1775,682955","4,222504","191,440306"
"1776,683340","4,222910","191,440606"
"1777,683725","4,223279","191,440879"
"1778,684109","4,223614","191,441126"
"1779,684494","4,223919","191,441351"
"1780,684879","4,224195","191,441554"
"1781,685264","4,224445","191,441739"
"1782,685648","4,224673","191,441907"
"1783,686033","4,224879","191,442060"
"1784,686418","4,225067","191,442198"
"1785,686803","4,225237","191,442324"
"1786,687187","4,225392","191,442438"
"1787,687572","4,225532","191,442541"
"1788,687957","4,225659","191,442635"
"1789,688342","4,225775","191,442721"
"1790,688726","4,225880","191,442798"
"1791,689111","4,225976","191,442869"
"1792,689496","4,226062","191,442933"
"1793,689881","4,226141","191,442991"
"1794,690265","4,226212","191,443043"
"1795,690650","4,226277","191,443091"
"1796,691035","4,226336","191,443135"
"1797,691420","4,226389","191,443174"
"1798,691805","4,226438","191,443210"
"1799,692189","4,226482","191,443242"
"1800,692574","4,226482","191,443242"
"1801,692959","4,226521","191,443271"
"1802,693344","4,226556","191,443297"
"1803,693728","4,226585","191,443319"
"1804,694113","4,226614","191,443340"
"1805,694498","4,226639","191,443358"
"1806,694883","4,226663","191,443376"
"1807,695267","4,226683","191,443391"
"1808,695652","4,226704","191,443406"
"1809,696037","4,226722","191,443420"
"1810,696422","4,226740","191,443433"
"1811,696806","4,226756","191,443445"
"1812,697191","4,226771","191,443456"
"1813,697576","4,226784","191,443466"
"1814,697961","4,226797","191,443475"
"1815,698346","4,226808","191,443483"
"1816,698730","4,226818","191,443491"
"1817,699115","4,226828","191,443498"
"1818,699500","4,226837","191,443505"
"1819,699885","4,226845","191,443511"
"1820,700269","4,226853","191,443517"
"1821,700654","4,226860","191,443522"
"1822,701039","4,226866","191,443526"
"1823,701424","4,226872","191,443530"
"1824,701808","4,226877","191,443534"
"1825,702193","4,226881","191,443537"
"1826,702578","4,226886","191,443540"
"1827,702963","4,226890","191,443543"
"1828,703347","4,226893","191,443546"
"1829,703732","4,226896","191,443548"
"1830,704117","4,226898","191,443550"
"1831,704502","4,226900","191,443551"
"1832,704886","4,226902","191,443552"
"1833,705271","4,226904","191,443554"
"1834,705656","4,226906","191,443555"
"1835,706041","4,226907","191,443556"
"1836,706426","4,226909","191,443557"
"1837,706810","4,226910","191,443558"
"1838,707195","4,226910","191,443559"
"1839,707580","4,226911","191,443559"
"1840,707965","4,226912","191,443560"
"1841,708349","4,226913","191,443561"
"1842,708734","4,226913","191,443561"
"1843,709119","4,226914","191,443561"
"1844,709504","4,226914","191,443562"
"1845,709888","4,226915","191,443562"
"1846,710273","4,226915","191,443562"
"1847,710658","4,226915","191,443562"
"1848,711043","4,226915","191,443562"
"1849,711427","4,226916","191,443563"
"1850,711812","4,226916","191,443563"
"1851,712197","4,226916","191,443563"
"1852,712582","4,226916","191,443563"
"1853,712967","4,226916","191,443563"
"1854,713351","4,226916","191,443563"
"1855,713736","4,226916","191,443563"
"1856,714121","4,226916","191,443563"
"1857,714506","4,226916","191,443563"
"1858,714890","4,226916","191,443563"
"1859,715275","4,226916","191,443563"
"1860,715660","4,226916","191,443563"
"1861,716045","4,226916","191,443563"
"1862,716429","4,226916","191,443563"
"1863,716814","4,226916","191,443563"
"1864,717199","4,226916","191,443563"
"1865,717584","4,226916","191,443563"
"1866,717968","4,226916","191,443563"
"1867,718353","4,226916","191,443563"
"1868,718738","4,226916","191,443563"
"1869,719123","4,226916","191,443563"
"1870,719508","4,226916","191,443563"
"1871,719892","4,226916","191,443563"
"1872,720277","4,226916","191,443563"
"1873,720662","4,226916","191,443563"
"1874,721047","4,226916","191,443563"
"1875,721431","4,226916","191,443563"
"1876,721816","4,226916","191,443563"
"1877,722201","4,226916","191,443563"
"1878,722586","4,226915","191,443563"
"1879,722970","4,226915","191,443563"
"1880,723355","4,226915","191,443563"
"1881,723740","4,226915","191,443563"
"1882,724125","4,226915","191,443563"
"1883,724509","4,226915","191,443563"
"1884,724894","4,226915","191,443563"
"1885,725279","4,226915","191,443563"
"1886,725664","4,226915","191,443563"
"1887,726048","4,226915","191,443563"
"1888,726433","4,226915","191,443562"
"1889,726818","4,226915","191,443562"
"1890,727203","4,226915","191,443562"
"1891,727588","4,226915","191,443562"
"1892,727972","4,226915","191,443562"
"1893,728357","4,226915","191,443562"
"1894,728742","4,226915","191,443562"
"1895,729127","4,226915","191,443562"
"1896,729511","4,226915","191,443562"
"1897,729896","4,226915","191,443562"
"1898,730281","4,226915","191,443562"
"1899,730666","4,226915","191,443562"
"1900,731050","4,226915","191,443562"
"1901,731435","5,492155","192,370536"
"1902,731820","6,401873","193,038100"
"1903,732205","7,217015","193,634421"
"1904,732589","7,952628","194,171133"
"1905,732974","8,616810","194,654576"
"1906,733359","9,216500","195,090146"
"1907,733744","9,757945","195,482654"
"1908,734129","10,246785","195,836417"
"1909,734513","10,688124","196,155307"
"1910,734898","11,086562","196,442797"
"1911,735283","11,446262","196,702009"
"1912,735668","11,770979","196,935745"
"1913,736052","12,064109","197,146529"
"1914,736437","12,328719","197,336630"
"1915,736822","12,567578","197,508089"
"1916,737207","12,783187","197,662742"
"1917,737591","12,977807","197,802246"
"1918,737976","13,153480","197,928093"
"1919,738361","13,312051","198,041626"
"1920,738746","13,455180","198,144053"
"1921,739130","13,584369","198,236462"
"1922,739515","13,700978","198,319839"
"1923,739900","13,806231","198,395068"
"1924,740285","13,901240","198,462956"
"1925,740669","13,986999","198,524213"
"1926,741054","14,064408","198,579490"
"1927,741439","14,134274","198,629378"
"1928,741824","14,197327","198,674389"
"1929,742209","14,254230","198,714968"
"1930,742593","14,305582","198,751596"
"1931,742978","14,351933","198,784696"
"1932,743363","14,393768","198,814561"
"1933,743748","14,431531","198,841497"
"1934,744132","14,465615","198,865779"
"1935,744517","14,496378","198,887700"
"1936,744902","14,524140","198,907567"
"1937,745287","14,549194","198,925460"
"1938,745671","14,571807","198,941511"
"1939,746056","14,592217","198,956006"
"1940,746441","14,610640","198,969123"
"1941,746826","14,627268","198,981039"
"1942,747210","14,642277","198,991728"
"1943,747595","14,655822","199,001249"
"1944,747980","14,668047","199,010047"
"1945,748365","14,679080","199,017981"
"1946,748750","14,689037","199,025099"
"1947,749134","14,698024","199,031522"
"1948,749519","14,706135","199,037277"
"1949,749904","14,713453","199,042427"
"1950,750289","14,720059","199,047165"
"1951,750673","14,726021","199,051484"
"1952,751058","14,731403","199,055260"
"1953,751443","14,736261","199,058685"
"1954,751828","14,740646","199,061792"
"1955,752212","14,744603","199,064621"
"1956,752597","14,748174","199,067169"
"1957,752982","14,751396","199,069481"
"1958,753367","14,754305","199,071574"
"1959,753751","14,756930","199,073423"
"1960,754136","14,759299","199,075103"
"1961,754521","14,761438","199,076625"
"1962,754906","14,763369","199,078002"
"1963,755290","14,765112","199,079251"
"1964,755675","14,766686","199,080372"
"1965,756060","14,768106","199,081380"
"1966,756445","14,769388","199,082309"
"1967,756830","14,770545","199,083115"
"1968,757214","14,771588","199,083854"
"1969,757599","14,772532","199,084572"
"1970,757984","14,773385","199,085150"
"1971,758369","14,774157","199,085690"
"1972,758753","14,774852","199,086189"
"1973,759138","14,775479","199,086636"
"1974,759523","14,776046","199,087040"
"1975,759908","14,776554","199,087402"
"1976,760292","14,777013","199,087729"
"1977,760677","14,777424","199,088022"
"1978,761062","14,777795","199,088286"
"1979,761447","14,778129","199,088524"
"1980,761831","14,778431","199,088740"
"1981,762216","14,778702","199,088932"
"1982,762601","14,778946","199,089106"
"1983,762986","14,779167","199,089264"
"1984,763371","14,779366","199,089405"
"1985,763755","14,779544","199,089532"
"1986,764140","14,779705","199,089646"
"1987,764525","14,779851","199,089750"
"1988,764910","14,779981","199,089843"
"1989,765294","14,780099","199,089927"
"1990,765679","14,780207","199,090004"
"1991,766064","14,780305","199,090074"
"1992,766449","14,780392","199,090136"
"1993,766833","14,780472","199,090193"
"1994,767218","14,780544","199,090245"
"1995,767603","14,780609","199,090291"
"1996,767988","14,780668","199,090333"
"1997,768372","14,780722","199,090372"
"1998,768757","14,780772","199,090407"
"1999,769142","14,780817","199,090439"
"2000,769527","14,780817","199,090439"
"2001,769912","13,660587","198,295314"
"2002,770296","12,781953","197,666173"
"2003,770681","11,991307","197,098547"
"2004,771066","11,274364","196,582557"
"2005,771451","10,623737","196,113232"
"2006,771835","10,033232","195,686394"
"2007,772220","9,497277","195,298255"
"2008,772605","9,010825","194,945361"
"2009,772990","8,569296","194,624555"
"2010,773374","8,168534","194,332954"
"2011,773759","7,804778","194,067936"
"2012,774144","7,474611","193,827105"
"2013,774529","7,174928","193,608276"
"2014,774913","6,902905","193,409449"
"2015,775298","6,655986","193,228816"
"2016,775683","6,431850","193,064710"
"2017,776068","6,228400","192,915645"
"2018,776452","6,043727","192,780229"
"2019,776837","5,876096","192,657328"
"2020,777222","5,723933","192,545545"
"2021,777607","5,585811","192,444133"
"2022,777992","5,460434","192,352015"
"2023,778376","5,346626","192,268360"
"2024,778761","5,243319","192,192394"
"2025,779146","5,149544","192,123419"
"2026,779531","5,064421","192,060785"
"2027,779915","4,987153","192,003913"
"2028,780300","4,917013","191,952281"
"2029,780685","4,853345","191,905397"
"2030,781070","4,795552","191,862830"
"2031,781454","4,743090","191,824184"
"2032,781839","4,695469","191,789097"
"2033,782224","4,652241","191,757242"
"2034,782609","4,613001","191,728322"
"2035,782993","4,577381","191,702066"
"2036,783378","4,545046","191,678229"
"2037,783763","4,515695","191,656589"
"2038,784148","4,489051","191,636944"
"2039,784533","4,464866","191,619109"
"2040,784917","4,442912","191,602919"
"2041,785302","4,422984","191,588222"
"2042,785687","4,404894","191,574880"
"2043,786072","4,388475","191,562768"
"2044,786456","4,373570","191,551773"
"2045,786841","4,360040","191,541793"
"2046,787226","4,347759","191,532733"
"2047,787611","4,336611","191,524508"
"2048,787995","4,326491","191,517042"
"2049,788380","4,317305","191,510264"
"2050,788765","4,308966","191,504111"
"2051,789150","4,301397","191,498526"
"2052,789534","4,294527","191,493457"
"2053,789919","4,288290","191,488855"
"2054,790304","4,282630","191,484678"
"2055,790689","4,277491","191,480887"
"2056,791073","4,272827","191,477445"
"2057,791458","4,268593","191,474321"
"2058,791843","4,264750","191,471484"
"2059,792228","4,261260","191,468909"
"2060,792613","4,258093","191,466572"
"2061,792997","4,255217","191,464449"
"2062,793382","4,252607","191,462523"
"2063,793767","4,250237","191,460774"
"2064,794152","4,248086","191,459187"
"2065,794536","4,246133","191,457746"
"2066,794921","4,244361","191,456438"
"2067,795306","4,242752","191,455250"
"2068,795691","4,241292","191,454173"
"2069,796075","4,239966","191,453194"
"2070,796460","4,238762","191,452306"
"2071,796845","4,237670","191,451500"
"2072,797230","4,236678","191,450767"
"2073,797614","4,235777","191,450103"
"2074,797999","4,234960","191,449500"
"2075,798384","4,234218","191,448952"
"2076,798769","4,233545","191,448455"
"2077,799154","4,232933","191,448004"
"2078,799538","4,232378","191,447594"
"2079,799923","4,231874","191,447222"
"2080,800308","4,231417","191,446885"
"2081,800693","4,231002","191,446578"
"2082,801077","4,230625","191,446300"
"2083,801462","4,230283","191,446048"
"2084,801847","4,229972","191,445819"
"2085,802232","4,229690","191,445610"
"2086,802616","4,229434","191,445422"
"2087,803001","4,229202","191,445250"
"2088,803386","4,228991","191,445094"
"2089,803771","4,228800","191,444953"
"2090,804155","4,228626","191,444825"
"2091,804540","4,228468","191,444709"
"2092,804925","4,228325","191,444603"
"2093,805310","4,228195","191,444507"
"2094,805694","4,228078","191,444420"
"2095,806079","4,227971","191,444342"
"2096,806464","4,227874","191,444270"
"2097,806849","4,227787","191,444206"
"2098,807234","4,227707","191,444147"
"2099,807618","4,227634","191,444093"
"2100,808003","4,227634","191,444093"
"2101,808388","4,227569","191,444045"
"2102,808773","4,227511","191,444002"
"2103,809157","4,227459","191,443964"
"2104,809542","4,227411","191,443928"
"2105,809927","4,227366","191,443895"
"2106,810312","4,227325","191,443865"
"2107,810696","4,227287","191,443837"
"2108,811081","4,227252","191,443811"
"2109,811466","4,227220","191,443788"
"2110,811851","4,227191","191,443766"
"2111,812235","4,227165","191,443747"
"2112,812620","4,227141","191,443729"
"2113,813005","4,227119","191,443713"
"2114,813390","4,227099","191,443698"
"2115,813775","4,227081","191,443685"
"2116,814159","4,227065","191,443673"
"2117,814544","4,227050","191,443662"
"2118,814929","4,227037","191,443652"
"2119,815314","4,227025","191,443643"
"2120,815698","4,227014","191,443635"
"2121,816083","4,227004","191,443628"
"2122,816468","4,226995","191,443621"
"2123,816853","4,226987","191,443616"
"2124,817237","4,226980","191,443610"
"2125,817622","4,226974","191,443606"
"2126,818007","4,226968","191,443602"
"2127,818392","4,226963","191,443598"
"2128,818776","4,226959","191,443594"
"2129,819161","4,226955","191,443592"
"2130,819546","4,226951","191,443589"
"2131,819931","4,226948","191,443586"
"2132,820316","4,226945","191,443584"
"2133,820700","4,226942","191,443582"
"2134,821085","4,226940","191,443581"
"2135,821470","4,226938","191,443579"
"2136,821855","4,226936","191,443578"
"2137,822239","4,226935","191,443577"
"2138,822624","4,226933","191,443576"
"2139,823009","4,226932","191,443575"
"2140,823394","4,226931","191,443574"
"2141,823778","4,226930","191,443573"
"2142,824163","4,226929","191,443572"
"2143,824548","4,226927","191,443571"
"2144,824933","4,226926","191,443571"
"2145,825317","4,226925","191,443570"
"2146,825702","4,226924","191,443569"
"2147,826087","4,226924","191,443569"
"2148,826472","4,226923","191,443568"
"2149,826856","4,226922","191,443567"
"2150,827241","4,226922","191,443567"
"2151,827626","4,226921","191,443567"
"2152,828011","4,226921","191,443567"
"2153,828396","4,226921","191,443566"
"2154,828780","4,226920","191,443566"
"2155,829165","4,226920","191,443566"
"2156,829550","4,226920","191,443566"
"2157,829935","4,226919","191,443565"
"2158,830319","4,226919","191,443565"
"2159,830704","4,226919","191,443565"
"2160,831089","4,226919","191,443565"
"2161,831474","4,226919","191,443565"
"2162,831858","4,226918","191,443565"
"2163,832243","4,226918","191,443565"
"2164,832628","4,226918","191,443564"
"2165,833013","4,226918","191,443564"
"2166,833397","4,226918","191,443564"
"2167,833782","4,226918","191,443564"
"2168,834167","4,226918","191,443564"
"2169,834552","4,226917","191,443564"
"2170,834937","4,226917","191,443564"
"2171,835321","4,226917","191,443564"
"2172,835706","4,226917","191,443564"
"2173,836091","4,226917","191,443564"
"2174,836476","4,226917","191,443563"
"2175,836860","4,226917","191,443563"
"2176,837245","4,226917","191,443563"
"2177,837630","4,226917","191,443563"
"2178,838015","4,226917","191,443563"
"2179,838399","4,226917","191,443563"
"2180,838784","4,226917","191,443563"
"2181,839169","4,226917","191,443563"
"2182,839554","4,226916","191,443563"
"2183,839938","4,226916","191,443563"
"2184,840323","4,226916","191,443563"
"2185,840708","4,226916","191,443563"
"2186,841093","4,226916","191,443563"
"2187,841477","4,226916","191,443563"
"2188,841862","4,226916","191,443563"
"2189,842247","4,226916","191,443563"
"2190,842632","4,226916","191,443563"
"2191,843017","4,226916","191,443563"
"2192,843401","4,226916","191,443563"
"2193,843786","4,226916","191,443563"
"2194,844171","4,226916","191,443563"
"2195,844556","4,226916","191,443563"
"2196,844940","4,226916","191,443563"
"2197,845325","4,226916","191,443563"
"2198,845710","4,226916","191,443563"
"2199,846095","4,226916","191,443563"
"2200,846479","4,226916","191,443563"
"2201,846864","3,705507","191,061095"
"2202,847249","3,171147","190,665625"
"2203,847634","2,687264","190,306869"
"2204,848018","2,249214","189,981564"
"2205,848403","1,852657","189,686639"
"2206,848788","1,493660","189,419288"
"2207,849173","1,168659","189,176960"
"2208,849558","0,874432","188,957336"
"2209,849942","0,608063","188,758306"
"2210,850327","0,366911","188,577955"
"2211,850712","0,148587","188,414541"
"2212,851097","-0,049071","188,266484"
"2213,851481","-0,228021","188,132351"
"2214,851866","-0,390035","188,010837"
"2215,852251","-0,536715","187,900762"
"2216,852636","-0,669514","187,801054"
"2217,853020","-0,789746","187,710740"
"2218,853405","-0,898601","187,628939"
"2219,853790","-0,997156","187,554850"
"2220,854175","-1,086384","187,487748"
"2221,854559","-1,167170","187,426978"
"2222,854944","-1,240313","187,371941"
"2223,855329","-1,306534","187,322099"
"2224,855714","-1,366490","187,276966"
"2225,856098","-1,420774","187,236088"
"2226,856483","-1,469921","187,199074"
"2227,856868","-1,514419","187,165566"
"2228,857253","-1,554707","187,135194"
"2229,857638","-1,591182","187,107725"
"2230,858022","-1,624210","187,082844"
"2231,858407","-1,654112","187,060217"
"2232,858792","-1,681184","187,039997"
"2233,859177","-1,705695","187,021442"
"2234,859561","-1,727886","187,004675"
"2235,859946","-1,747978","186,989567"
"2236,860331","-1,766169","186,975761"
"2237,860716","-1,782640","186,963457"
"2238,861100","-1,797552","186,952050"
"2239,861485","-1,811054","186,942132"
"2240,861870","-1,823278","186,932672"
"2241,862255","-1,834346","186,924428"
"2242,862639","-1,844367","186,916857"
"2243,863024","-1,853440","186,910014"
"2244,863409","-1,861654","186,903818"
"2245,863794","-1,869092","186,898208"
"2246,864179","-1,875826","186,893129"
"2247,864563","-1,881923","186,888530"
"2248,864948","-1,887443","186,884366"
"2249,865333","-1,892441","186,880596"
"2250,865718","-1,896966","186,877182"
"2251,866102","-1,901063","186,874092"
"2252,866487","-1,904772","186,871293"
"2253,866872","-1,908130","186,868760"
"2254,867257","-1,911170","186,866467"
"2255,867641","-1,913923","186,864390"
"2256,868026","-1,916416","186,862510"
"2257,868411","-1,918672","186,860807"
"2258,868796","-1,920715","186,859266"
"2259,869180","-1,922565","186,857870"
"2260,869565","-1,924240","186,856607"
"2261,869950","-1,925756","186,855463"
