tempo,p_man,q_tr
"23048,864948","4,226936","191,443578"
"23063,870720","4,226935","191,443577"
"23078,876491","4,226933","191,443576"
"23093,882262","4,226932","191,443575"
"23108,888034","4,226931","191,443574"
"23123,893805","4,226930","191,443573"
"23138,899577","4,226929","191,443572"
"23153,905348","4,226927","191,443571"
"23168,911120","4,226926","191,443571"
"23183,916891","4,226925","191,443570"
"23198,922663","4,226924","191,443569"
"23213,928434","4,226924","191,443569"
"23228,934205","4,226923","191,443568"
"23243,939977","4,226922","191,443567"
"23258,945748","4,226922","191,443567"
"23273,951520","4,226921","191,443567"
"23288,957291","4,226921","191,443567"
"23303,963063","4,226921","191,443566"
"23318,968834","4,226920","191,443566"
"23333,974606","4,226920","191,443566"
"23348,980377","4,226920","191,443566"
"23363,986149","4,226919","191,443565"
"23378,991920","4,226919","191,443565"
"23393,997691","4,226919","191,443565"
"23409,003463","4,226919","191,443565"
"23424,009234","4,226919","191,443565"
"23439,015006","4,226918","191,443565"
"23454,020777","4,226918","191,443565"
"23469,026549","4,226918","191,443564"
"23484,032320","4,226918","191,443564"
"23499,038092","4,226918","191,443564"
"23514,043863","4,226918","191,443564"
"23529,049634","4,226918","191,443564"
"23544,055406","4,226917","191,443564"
"23559,061177","4,226917","191,443564"
"23574,066949","4,226917","191,443564"
"23589,072720","4,226917","191,443564"
"23604,078492","4,226917","191,443564"
"23619,084263","4,226917","191,443563"
"23634,090035","4,226917","191,443563"
"23649,095806","4,226917","191,443563"
"23664,101578","4,226917","191,443563"
"23679,107349","4,226917","191,443563"
"23694,113120","4,226917","191,443563"
"23709,118892","4,226917","191,443563"
"23724,124663","4,226917","191,443563"
"23739,130435","4,226916","191,443563"
"23754,136206","4,226916","191,443563"
"23769,141978","4,226916","191,443563"
"23784,147749","4,226916","191,443563"
"23799,153521","4,226916","191,443563"
"23814,159292","4,226916","191,443563"
"23829,165063","4,226916","191,443563"
"23844,170835","4,226916","191,443563"
"23859,176606","4,226916","191,443563"
"23874,182378","4,226916","191,443563"
"23889,188149","4,226916","191,443563"
"23904,193921","4,226916","191,443563"
"23919,199692","4,226916","191,443563"
"23934,205464","4,226916","191,443563"
"23949,211235","4,226916","191,443563"
"23964,217007","4,226916","191,443563"
"23979,222778","4,226916","191,443563"
"23994,228549","4,226916","191,443563"
"24009,234321","4,226916","191,443563"
"24024,240092","3,705507","191,061095"
"24039,245864","3,171148","190,665626"
"24054,251635","2,687265","190,306869"
"24069,257407","2,249214","189,981565"
"24084,263178","1,852658","189,686639"
"24099,268950","1,493660","189,419288"
"24114,274721","1,168660","189,176961"
"24129,280492","0,874433","188,957336"
"24144,286264","0,608064","188,758307"
"24159,292035","0,366913","188,577956"
"24174,297807","0,148589","188,414542"
"24189,303578","-0,049069","188,266486"
"24204,309350","-0,228019","188,132352"
"24219,315121","-0,390032","188,010838"
"24234,320893","-0,536713","187,900764"
"24249,326664","-0,669512","187,801055"
"24264,332436","-0,789745","187,710741"
"24279,338207","-0,898600","187,628940"
"24294,343978","-0,997154","187,554851"
"24309,349750","-1,086383","187,487749"
"24324,355521","-1,167169","187,426978"
"24339,361293","-1,240311","187,371942"
"24354,367064","-1,306533","187,322101"
"24369,372836","-1,366489","187,276964"
"24384,378607","-1,420773","187,236090"
"24399,384379","-1,469920","187,199077"
"24414,390150","-1,514418","187,165558"
"24429,395922","-1,554706","187,135207"
"24444,401693","-1,591182","187,107726"
"24459,407464","-1,624207","187,082835"
"24474,413236","-1,654108","187,060303"
"24489,419007","-1,681180","187,039901"
"24504,424779","-1,705691","187,021415"
"24519,430550","-1,727883","187,004695"
"24534,436322","-1,747975","186,989555"
"24549,442093","-1,766167","186,975807"
"24564,447865","-1,782638","186,963418"
"24579,453636","-1,797550","186,952164"
"24594,459407","-1,811052","186,941959"
"24609,465179","-1,823277","186,932778"
"24624,470950","-1,834345","186,924413"
"24639,476722","-1,844366","186,916846"
"24654,482493","-1,853439","186,910045"
"24669,488265","-1,861654","186,903795"
"24684,494036","-1,869091","186,898209"
"24699,499808","-1,875825","186,893126"
"24714,505579","-1,881922","186,888484"
"24729,511351","-1,887442","186,884411"
"24744,517122","-1,892440","186,880571"
"24759,522893","-1,896965","186,877159"
"24774,528665","-1,901062","186,874130"
"24789,534436","-1,904771","186,871240"
"24804,540208","-1,908129","186,868791"
"24819,545979","-1,911170","186,866505"
"24834,551751","-1,913923","186,864308"
"24849,557522","-1,916416","186,862589"
"24864,563294","-1,918673","186,860781"
"24879,569065","-1,920716","186,859247"
"24894,574836","-1,922566","186,857885"
"24909,580608","-1,924240","186,856595"
"24924,586379","-1,925757","186,855467"
"24939,592151","-1,927129","186,854432"
"24954,597922","-1,928371","186,853489"
"24969,603694","-1,929496","186,852641"
"24984,609465","-1,930514","186,851873"
"24999,615237","-1,931436","186,851178"
"25014,621008","-1,932271","186,850548"
"25029,626780","-1,933027","186,849977"
"25044,632551","-1,933712","186,849460"
"25059,638322","-1,934333","186,848992"
"25074,644094","-1,934895","186,848568"
"25089,649865","-1,935404","186,848184"
"25104,655637","-1,935865","186,847836"
"25119,661408","-1,936283","186,847521"
"25134,667180","-1,936661","186,847235"
"25149,672951","-1,937004","186,846977"
"25164,678723","-1,937314","186,846743"
"25179,684494","-1,937595","186,846531"
"25194,690265","-1,937849","186,846340"
"25209,696037","-1,938079","186,846166"
"25224,701808","-1,938287","186,846009"
"25239,707580","-1,938475","186,845867"
"25254,713351","-1,938646","186,845738"
"25269,719123","-1,938800","186,845622"
"25284,724894","-1,938940","186,845517"
"25299,730666","-1,939066","186,845421"
"25314,736437","-1,939180","186,845335"
"25329,742209","-1,939284","186,845257"
"25344,747980","-1,939378","186,845186"
"25359,753751","-1,939463","186,845122"
"25374,759523","-1,939539","186,845064"
"25389,765294","-1,939609","186,845012"
"25404,771066","-1,939672","186,844964"
"25419,776837","-1,939729","186,844921"
"25434,782609","-1,939780","186,844883"
"25449,788380","-1,939826","186,844848"
"25464,794152","-1,939868","186,844816"
"25479,799923","-1,939906","186,844787"
"25494,805694","-1,939941","186,844761"
"25509,811466","-1,939941","186,844761"
"25524,817237","-1,451500","187,210209"
"25539,823009","-0,928263","187,603898"
"25554,828780","-0,452811","187,960992"
"25569,834552","-0,021171","188,284651"
"25584,840323","0,370663","188,578026"
"25599,846095","0,726359","188,843986"
"25614,851866","1,049249","189,085124"
"25629,857638","1,342359","189,303781"
"25644,863409","1,608434","189,502073"
"25659,869180","1,849969","189,681913"
"25674,874952","2,069226","189,845033"
"25689,880723","2,268260","189,992997"
"25704,886495","2,448936","190,127223"
"25719,892266","2,612946","190,248995"
"25734,898038","2,761829","190,359473"
"25749,903809","2,896979","190,459711"
"25764,909581","3,019662","190,550661"
"25779,915352","3,131029","190,633188"
"25794,921124","3,232123","190,708075"
"25809,926895","3,323892","190,776031"
"25824,932666","3,407196","190,837699"
"25839,938438","3,482815","190,893663"
"25854,944209","3,551458","190,944451"
"25869,949981","3,613768","190,990543"
"25884,955752","3,670330","191,032374"
"25899,961524","3,721674","191,070339"
"25914,967295","3,768282","191,104796"
"25929,973067","3,810589","191,136069"
"25944,978838","3,848995","191,164453"
"25959,984609","3,883857","191,190216"
"25974,990381","3,915504","191,213599"
"25989,996152","3,944231","191,234824"
"26005,001924","3,970308","191,254088"
"26020,007695","3,993980","191,271574"
"26035,013467","4,015468","191,287446"
"26050,019238","4,034974","191,301852"
"26065,025010","4,052680","191,314928"
"26080,030781","4,068753","191,326798"
"26095,036553","4,083343","191,337572"
"26110,042324","4,096588","191,347352"
"26125,048095","4,108610","191,356229"
"26140,053867","4,119524","191,364287"
"26155,059638","4,129431","191,371602"
"26170,065410","4,138424","191,378241"
"26185,071181","4,146587","191,384268"
"26200,076953","4,153997","191,389738"
"26215,082724","4,160724","191,394704"
"26230,088496","4,166830","191,399212"
"26245,094267","4,172373","191,403303"
"26260,100038","4,177404","191,407018"
"26275,105810","4,181972","191,410389"
"26290,111581","4,186118","191,413450"
"26305,117353","4,189881","191,416228"
"26320,123124","4,193298","191,418749"
"26335,128896","4,196399","191,421039"
"26350,134667","4,199214","191,423117"
"26365,140439","4,201770","191,425003"
"26380,146210","4,204089","191,426715"
"26395,151982","4,206195","191,428269"
"26410,157753","4,208106","191,429680"
"26425,163524","4,209841","191,430960"
"26440,169296","4,211415","191,432122"
"26455,175067","4,212844","191,433177"
"26470,180839","4,214141","191,434134"
"26485,186610","4,215318","191,435003"
"26500,192382","4,216387","191,435792"
"26515,198153","4,217357","191,436508"
"26530,203925","4,218237","191,437157"
"26545,209696","4,219037","191,437748"
"26560,215467","4,219762","191,438283"
"26575,221239","4,220421","191,438769"
"26590,227010","4,221020","191,439211"
"26605,232782","4,221563","191,439612"
"26620,238553","4,222056","191,439976"
"26635,244325","4,222504","191,440306"
"26650,250096","4,222910","191,440606"
"26665,255868","4,223279","191,440879"
"26680,261639","4,223614","191,441126"
"26695,267411","4,223919","191,441351"
"26710,273182","4,224195","191,441554"
"26725,278953","4,224445","191,441739"
"26740,284725","4,224673","191,441907"
"26755,290496","4,224879","191,442060"
"26770,296268","4,225067","191,442198"
"26785,302039","4,225237","191,442324"
"26800,307811","4,225392","191,442438"
"26815,313582","4,225532","191,442541"
"26830,319354","4,225659","191,442635"
"26845,325125","4,225775","191,442721"
"26860,330896","4,225880","191,442798"
"26875,336668","4,225976","191,442869"
"26890,342439","4,226062","191,442933"
"26905,348211","4,226141","191,442991"
"26920,353982","4,226212","191,443043"
"26935,359754","4,226277","191,443091"
"26950,365525","4,226336","191,443135"
"26965,371297","4,226389","191,443174"
"26980,377068","4,226438","191,443210"
"26995,382840","4,226482","191,443242"
"27010,388611","4,226482","191,443242"
"27025,394382","4,226521","191,443271"
"27040,400154","4,226556","191,443297"
"27055,405925","4,226585","191,443319"
"27070,411697","4,226614","191,443340"
"27085,417468","4,226639","191,443358"
"27100,423240","4,226663","191,443376"
"27115,429011","4,226683","191,443391"
"27130,434783","4,226704","191,443406"
"27145,440554","4,226722","191,443420"
"27160,446326","4,226740","191,443433"
"27175,452097","4,226756","191,443445"
"27190,457868","4,226771","191,443456"
"27205,463640","4,226784","191,443466"
"27220,469411","4,226797","191,443475"
"27235,475183","4,226808","191,443483"
"27250,480954","4,226818","191,443491"
"27265,486726","4,226828","191,443498"
"27280,492497","4,226837","191,443505"
"27295,498269","4,226845","191,443511"
"27310,504040","4,226853","191,443517"
"27325,509811","4,226860","191,443522"
"27340,515583","4,226866","191,443526"
"27355,521354","4,226872","191,443530"
"27370,527126","4,226877","191,443534"
"27385,532897","4,226881","191,443537"
"27400,538669","4,226886","191,443540"
"27415,544440","4,226890","191,443543"
"27430,550212","4,226893","191,443546"
"27445,555983","4,226896","191,443548"
"27460,561755","4,226898","191,443550"
"27475,567526","4,226900","191,443551"
"27490,573297","4,226902","191,443552"
"27505,579069","4,226904","191,443554"
"27520,584840","4,226906","191,443555"
"27535,590612","4,226907","191,443556"
"27550,596383","4,226909","191,443557"
"27565,602155","4,226910","191,443558"
"27580,607926","4,226910","191,443559"
"27595,613698","4,226911","191,443559"
"27610,619469","4,226912","191,443560"
"27625,625240","4,226913","191,443561"
"27640,631012","4,226913","191,443561"
"27655,636783","4,226914","191,443561"
"27670,642555","4,226914","191,443562"
"27685,648326","4,226915","191,443562"
"27700,654098","4,226915","191,443562"
"27715,659869","4,226915","191,443562"
"27730,665641","4,226915","191,443562"
"27745,671412","4,226916","191,443563"
"27760,677184","4,226916","191,443563"
"27775,682955","4,226916","191,443563"
"27790,688726","4,226916","191,443563"
"27805,694498","4,226916","191,443563"
"27820,700269","4,226916","191,443563"
"27835,706041","4,226916","191,443563"
"27850,711812","4,226916","191,443563"
"27865,717584","4,226916","191,443563"
"27880,723355","4,226916","191,443563"
"27895,729127","4,226916","191,443563"
"27910,734898","4,226916","191,443563"
"27925,740669","4,226916","191,443563"
"27940,746441","4,226916","191,443563"
"27955,752212","4,226916","191,443563"
"27970,757984","4,226916","191,443563"
"27985,763755","4,226916","191,443563"
"28000,769527","4,226916","191,443563"
"28015,775298","4,226916","191,443563"
"28030,781070","4,226916","191,443563"
"28045,786841","4,226916","191,443563"
"28060,792613","4,226916","191,443563"
"28075,798384","4,226916","191,443563"
"28090,804155","4,226916","191,443563"
"28105,809927","4,226916","191,443563"
"28120,815698","4,226916","191,443563"
"28135,821470","4,226916","191,443563"
"28150,827241","4,226916","191,443563"
"28165,833013","4,226916","191,443563"
"28180,838784","4,226915","191,443563"
"28195,844556","4,226915","191,443563"
"28210,850327","4,226915","191,443563"
"28225,856098","4,226915","191,443563"
"28240,861870","4,226915","191,443563"
"28255,867641","4,226915","191,443563"
"28270,873413","4,226915","191,443563"
"28285,879184","4,226915","191,443563"
"28300,884956","4,226915","191,443563"
"28315,890727","4,226915","191,443563"
"28330,896499","4,226915","191,443562"
"28345,902270","4,226915","191,443562"
"28360,908042","4,226915","191,443562"
"28375,913813","4,226915","191,443562"
"28390,919584","4,226915","191,443562"
"28405,925356","4,226915","191,443562"
"28420,931127","4,226915","191,443562"
"28435,936899","4,226915","191,443562"
"28450,942670","4,226915","191,443562"
"28465,948442","4,226915","191,443562"
"28480,954213","4,226915","191,443562"
"28495,959985","4,226915","191,443562"
"28510,965756","4,226915","191,443562"
"28525,971528","5,492155","192,370536"
"28540,977299","6,401873","193,038100"
"28555,983070","7,217015","193,634421"
"28570,988842","7,952628","194,171133"
"28585,994613","8,616810","194,654576"
"28601,000385","9,216500","195,090146"
"28616,006156","9,757945","195,482654"
"28631,011928","10,246785","195,836417"
"28646,017699","10,688124","196,155307"
"28661,023471","11,086562","196,442797"
"28676,029242","11,446262","196,702009"
"28691,035013","11,770979","196,935745"
"28706,040785","12,064109","197,146529"
"28721,046556","12,328719","197,336630"
"28736,052328","12,567578","197,508089"
"28751,058099","12,783187","197,662742"
"28766,063871","12,977807","197,802246"
"28781,069642","13,153480","197,928093"
"28796,075414","13,312051","198,041626"
"28811,081185","13,455180","198,144053"
"28826,086957","13,584369","198,236462"
"28841,092728","13,700978","198,319839"
"28856,098499","13,806231","198,395068"
"28871,104271","13,901240","198,462956"
"28886,110042","13,986999","198,524213"
"28901,115814","14,064408","198,579490"
"28916,121585","14,134274","198,629378"
"28931,127357","14,197327","198,674389"
"28946,133128","14,254230","198,714968"
"28961,138900","14,305582","198,751596"
"28976,144671","14,351933","198,784696"
"28991,150442","14,393768","198,814561"
"29006,156214","14,431531","198,841497"
"29021,161985","14,465615","198,865779"
"29036,167757","14,496378","198,887700"
"29051,173528","14,524140","198,907567"
"29066,179300","14,549194","198,925460"
"29081,185071","14,571807","198,941511"
"29096,190843","14,592217","198,956006"
"29111,196614","14,610640","198,969123"
"29126,202386","14,627268","198,981039"
"29141,208157","14,642277","198,991728"
"29156,213928","14,655822","199,001249"
"29171,219700","14,668047","199,010047"
"29186,225471","14,679080","199,017981"
"29201,231243","14,689037","199,025099"
"29216,237014","14,698024","199,031522"
"29231,242786","14,706135","199,037277"
"29246,248557","14,713453","199,042427"
"29261,254329","14,720059","199,047165"
"29276,260100","14,726021","199,051484"
"29291,265871","14,731403","199,055260"
"29306,271643","14,736261","199,058685"
"29321,277414","14,740646","199,061792"
"29336,283186","14,744603","199,064621"
"29351,288957","14,748174","199,067169"
"29366,294729","14,751396","199,069481"
"29381,300500","14,754305","199,071574"
"29396,306272","14,756930","199,073423"
"29411,312043","14,759299","199,075103"
"29426,317815","14,761438","199,076625"
"29441,323586","14,763369","199,078002"
"29456,329357","14,765112","199,079251"
"29471,335129","14,766686","199,080372"
"29486,340900","14,768106","199,081380"
"29501,346672","14,769388","199,082309"
"29516,352443","14,770545","199,083115"
"29531,358215","14,771588","199,083854"
"29546,363986","14,772532","199,084572"
"29561,369758","14,773385","199,085150"
"29576,375529","14,774157","199,085690"
"29591,381301","14,774852","199,086189"
"29606,387072","14,775479","199,086636"
"29621,392843","14,776046","199,087040"
"29636,398615","14,776554","199,087402"
"29651,404386","14,777013","199,087729"
"29666,410158","14,777424","199,088022"
"29681,415929","14,777795","199,088286"
"29696,421701","14,778129","199,088524"
"29711,427472","14,778431","199,088740"
"29726,433244","14,778702","199,088932"
"29741,439015","14,778946","199,089106"
"29756,444786","14,779167","199,089264"
"29771,450558","14,779366","199,089405"
"29786,456329","14,779544","199,089532"
"29801,462101","14,779705","199,089646"
"29816,467872","14,779851","199,089750"
"29831,473644","14,779981","199,089843"
"29846,479415","14,780099","199,089927"
"29861,485187","14,780207","199,090004"
"29876,490958","14,780305","199,090074"
"29891,496730","14,780392","199,090136"
"29906,502501","14,780472","199,090193"
"29921,508272","14,780544","199,090245"
"29936,514044","14,780609","199,090291"
"29951,519815","14,780668","199,090333"
"29966,525587","14,780722","199,090372"
"29981,531358","14,780772","199,090407"
"29996,537130","14,780817","199,090439"
"30011,542901","14,780817","199,090439"
"30026,548673","13,660587","198,295314"
"30041,554444","12,781953","197,666173"
"30056,560215","11,991307","197,098547"
"30071,565987","11,274364","196,582557"
"30086,571758","10,623737","196,113232"
"30101,577530","10,033232","195,686394"
"30116,583301","9,497277","195,298255"
"30131,589073","9,010825","194,945361"
"30146,594844","8,569296","194,624555"
"30161,600616","8,168534","194,332954"
"30176,606387","7,804778","194,067936"
"30191,612159","7,474611","193,827105"
"30206,617930","7,174928","193,608276"
"30221,623701","6,902905","193,409449"
"30236,629473","6,655986","193,228816"
"30251,635244","6,431850","193,064710"
"30266,641016","6,228400","192,915645"
"30281,646787","6,043727","192,780229"
"30296,652559","5,876096","192,657328"
"30311,658330","5,723933","192,545545"
"30326,664102","5,585811","192,444133"
"30341,669873","5,460434","192,352015"
"30356,675644","5,346626","192,268360"
"30371,681416","5,243319","192,192394"
"30386,687187","5,149544","192,123419"
"30401,692959","5,064421","192,060785"
"30416,698730","4,987153","192,003913"
"30431,704502","4,917013","191,952281"
"30446,710273","4,853345","191,905397"
"30461,716045","4,795552","191,862830"
"30476,721816","4,743090","191,824184"
"30491,727588","4,695469","191,789097"
"30506,733359","4,652241","191,757242"
"30521,739130","4,613001","191,728322"
"30536,744902","4,577381","191,702066"
"30551,750673","4,545046","191,678229"
"30566,756445","4,515695","191,656589"
"30581,762216","4,489051","191,636944"
"30596,767988","4,464866","191,619109"
"30611,773759","4,442912","191,602919"
"30626,779531","4,422984","191,588222"
"30641,785302","4,404894","191,574880"
"30656,791073","4,388475","191,562768"
"30671,796845","4,373570","191,551773"
"30686,802616","4,360040","191,541793"
"30701,808388","4,347759","191,532733"
"30716,814159","4,336611","191,524508"
"30731,819931","4,326491","191,517042"
"30746,825702","4,317305","191,510264"
"30761,831474","4,308966","191,504111"
"30776,837245","4,301397","191,498526"
"30791,843017","4,294527","191,493457"
"30806,848788","4,288290","191,488855"
"30821,854559","4,282630","191,484678"
"30836,860331","4,277491","191,480887"
"30851,866102","4,272827","191,477445"
"30866,871874","4,268593","191,474321"
"30881,877645","4,264750","191,471484"
"30896,883417","4,261260","191,468909"
"30911,889188","4,258093","191,466572"
"30926,894960","4,255217","191,464449"
"30941,900731","4,252607","191,462523"
"30956,906503","4,250237","191,460774"
"30971,912274","4,248086","191,459187"
"30986,918045","4,246133","191,457746"
"31001,923817","4,244361","191,456438"
"31016,929588","4,242752","191,455250"
"31031,935360","4,241292","191,454173"
"31046,941131","4,239966","191,453194"
"31061,946903","4,238762","191,452306"
"31076,952674","4,237670","191,451500"
"31091,958446","4,236678","191,450767"
"31106,964217","4,235777","191,450103"
"31121,969988","4,234960","191,449500"
"31136,975760","4,234218","191,448952"
"31151,981531","4,233545","191,448455"
"31166,987303","4,232933","191,448004"
"31181,993074","4,232378","191,447594"
"31196,998846","4,231874","191,447222"
"31212,004617","4,231417","191,446885"
"31227,010389","4,231002","191,446578"
"31242,016160","4,230625","191,446300"
"31257,021932","4,230283","191,446048"
"31272,027703","4,229972","191,445819"
"31287,033474","4,229690","191,445610"
"31302,039246","4,229434","191,445422"
"31317,045017","4,229202","191,445250"
"31332,050789","4,228991","191,445094"
"31347,056560","4,228800","191,444953"
"31362,062332","4,228626","191,444825"
"31377,068103","4,228468","191,444709"
"31392,073875","4,228325","191,444603"
"31407,079646","4,228195","191,444507"
"31422,085417","4,228078","191,444420"
"31437,091189","4,227971","191,444342"
"31452,096960","4,227874","191,444270"
"31467,102732","4,227787","191,444206"
"31482,108503","4,227707","191,444147"
"31497,114275","4,227634","191,444093"
"31512,120046","4,227634","191,444093"
"31527,125818","4,227569","191,444045"
"31542,131589","4,227511","191,444002"
"31557,137361","4,227459","191,443964"
"31572,143132","4,227411","191,443928"
"31587,148903","4,227366","191,443895"
"31602,154675","4,227325","191,443865"
"31617,160446","4,227287","191,443837"
"31632,166218","4,227252","191,443811"
"31647,171989","4,227220","191,443788"
"31662,177761","4,227191","191,443766"
"31677,183532","4,227165","191,443747"
"31692,189304","4,227141","191,443729"
"31707,195075","4,227119","191,443713"
"31722,200846","4,227099","191,443698"
"31737,206618","4,227081","191,443685"
"31752,212389","4,227065","191,443673"
"31767,218161","4,227050","191,443662"
"31782,223932","4,227037","191,443652"
"31797,229704","4,227025","191,443643"
"31812,235475","4,227014","191,443635"
"31827,241247","4,227004","191,443628"
"31842,247018","4,226995","191,443621"
"31857,252790","4,226987","191,443616"
"31872,258561","4,226980","191,443610"
"31887,264332","4,226974","191,443606"
"31902,270104","4,226968","191,443602"
"31917,275875","4,226963","191,443598"
"31932,281647","4,226959","191,443594"
"31947,287418","4,226955","191,443592"
"31962,293190","4,226951","191,443589"
"31977,298961","4,226948","191,443586"
"31992,304733","4,226945","191,443584"
"32007,310504","4,226942","191,443582"
"32022,316275","4,226940","191,443581"
"32037,322047","4,226938","191,443579"
"32052,327818","4,226936","191,443578"
"32067,333590","4,226935","191,443577"
"32082,339361","4,226933","191,443576"
"32097,345133","4,226932","191,443575"
"32112,350904","4,226931","191,443574"
"32127,356676","4,226930","191,443573"
"32142,362447","4,226929","191,443572"
"32157,368219","4,226927","191,443571"
"32172,373990","4,226926","191,443571"
"32187,379761","4,226925","191,443570"
"32202,385533","4,226924","191,443569"
"32217,391304","4,226924","191,443569"
"32232,397076","4,226923","191,443568"
"32247,402847","4,226922","191,443567"
"32262,408619","4,226922","191,443567"
"32277,414390","4,226921","191,443567"
"32292,420162","4,226921","191,443567"
"32307,425933","4,226921","191,443566"
"32322,431705","4,226920","191,443566"
"32337,437476","4,226920","191,443566"
"32352,443247","4,226920","191,443566"
"32367,449019","4,226919","191,443565"
"32382,454790","4,226919","191,443565"
"32397,460562","4,226919","191,443565"
"32412,466333","4,226919","191,443565"
"32427,472105","4,226919","191,443565"
"32442,477876","4,226918","191,443565"
"32457,483648","4,226918","191,443565"
"32472,489419","4,226918","191,443564"
"32487,495190","4,226918","191,443564"
"32502,500962","4,226918","191,443564"
"32517,506733","4,226918","191,443564"
"32532,512505","4,226918","191,443564"
"32547,518276","4,226917","191,443564"
"32562,524048","4,226917","191,443564"
"32577,529819","4,226917","191,443564"
"32592,535591","4,226917","191,443564"
"32607,541362","4,226917","191,443564"
"32622,547134","4,226917","191,443563"
"32637,552905","4,226917","191,443563"
"32652,558676","4,226917","191,443563"
"32667,564448","4,226917","191,443563"
"32682,570219","4,226917","191,443563"
"32697,575991","4,226917","191,443563"
"32712,581762","4,226917","191,443563"
"32727,587534","4,226917","191,443563"
"32742,593305","4,226916","191,443563"
"32757,599077","4,226916","191,443563"
"32772,604848","4,226916","191,443563"
"32787,610619","4,226916","191,443563"
"32802,616391","4,226916","191,443563"
"32817,622162","4,226916","191,443563"
"32832,627934","4,226916","191,443563"
"32847,633705","4,226916","191,443563"
"32862,639477","4,226916","191,443563"
"32877,645248","4,226916","191,443563"
"32892,651020","4,226916","191,443563"
"32907,656791","4,226916","191,443563"
"32922,662563","4,226916","191,443563"
"32937,668334","4,226916","191,443563"
"32952,674105","4,226916","191,443563"
"32967,679877","4,226916","191,443563"
"32982,685648","4,226916","191,443563"
"32997,691420","4,226916","191,443563"
"33012,697191","4,226916","191,443563"
"33027,702963","3,705507","191,061095"
"33042,708734","3,171147","190,665625"
"33057,714506","2,687264","190,306869"
"33072,720277","2,249214","189,981564"
"33087,726048","1,852657","189,686639"
"33102,731820","1,493660","189,419288"
"33117,737591","1,168659","189,176960"
"33132,743363","0,874432","188,957336"
"33147,749134","0,608063","188,758306"
"33162,754906","0,366911","188,577955"
"33177,760677","0,148587","188,414541"
"33192,766449","-0,049071","188,266484"
"33207,772220","-0,228021","188,132351"
"33222,777992","-0,390035","188,010837"
"33237,783763","-0,536715","187,900762"
"33252,789534","-0,669514","187,801054"
"33267,795306","-0,789746","187,710740"
"33282,801077","-0,898601","187,628939"
"33297,806849","-0,997156","187,554850"
"33312,812620","-1,086384","187,487748"
"33327,818392","-1,167170","187,426978"
"33342,824163","-1,240313","187,371941"
"33357,829935","-1,306534","187,322099"
"33372,835706","-1,366490","187,276966"
"33387,841477","-1,420774","187,236088"
"33402,847249","-1,469921","187,199074"
"33417,853020","-1,514419","187,165566"
"33432,858792","-1,554707","187,135194"
"33447,864563","-1,591182","187,107725"
"33462,870335","-1,624210","187,082844"
"33477,876106","-1,654112","187,060217"
"33492,881878","-1,681184","187,039997"
"33507,887649","-1,705695","187,021442"
"33522,893421","-1,727886","187,004675"
"33537,899192","-1,747978","186,989567"
"33552,904963","-1,766169","186,975761"
"33567,910735","-1,782640","186,963457"
"33582,916506","-1,797552","186,952050"
"33597,922278","-1,811054","186,942132"
"33612,928049","-1,823278","186,932672"
"33627,933821","-1,834346","186,924428"
"33642,939592","-1,844367","186,916857"
"33657,945364","-1,853440","186,910014"
"33672,951135","-1,861654","186,903818"
"33687,956907","-1,869092","186,898208"
"33702,962678","-1,875826","186,893129"
"33717,968449","-1,881923","186,888530"
"33732,974221","-1,887443","186,884366"
"33747,979992","-1,892441","186,880596"
"33762,985764","-1,896966","186,877182"
"33777,991535","-1,901063","186,874092"
"33792,997307","-1,904772","186,871293"
"33808,003078","-1,908130","186,868760"
"33823,008850","-1,911170","186,866467"
"33838,014621","-1,913923","186,864390"
"33853,020392","-1,916416","186,862510"
"33868,026164","-1,918672","186,860807"
"33883,031935","-1,920715","186,859266"
"33898,037707","-1,922565","186,857870"
"33913,043478","-1,924240","186,856607"
"33928,049250","-1,925756","186,855463"
"33943,055021","-1,927129","186,854427"
"33958,060793","-1,928373","186,853489"
"33973,066564","-1,929498","186,852640"
"33988,072336","-1,930517","186,851871"
"34003,078107","-1,931440","186,851175"
"34018,083878","-1,932275","186,850544"
"34033,089650","-1,933032","186,849974"
"34048,095421","-1,933717","186,849457"
"34063,101193","-1,934337","186,848989"
"34078,106964","-1,934898","186,848566"
"34093,112736","-1,935407","186,848182"
"34108,118507","-1,935867","186,847835"
"34123,124279","-1,936284","186,847520"
"34138,130050","-1,936661","186,847236"
"34153,135821","-1,937002","186,846978"
"34168,141593","-1,937312","186,846745"
"34183,147364","-1,937592","186,846533"
"34198,153136","-1,937845","186,846342"
"34213,158907","-1,938075","186,846169"
"34228,164679","-1,938283","186,846012"
"34243,170450","-1,938471","186,845870"
"34258,176222","-1,938641","186,845742"
"34273,181993","-1,938796","186,845625"
"34288,187765","-1,938935","186,845520"
"34303,193536","-1,939062","186,845424"
"34318,199307","-1,939176","186,845338"
"34333,205079","-1,939280","186,845260"
"34348,210850","-1,939373","186,845189"
"34363,216622","-1,939458","186,845125"
"34378,222393","-1,939535","186,845068"
"34393,228165","-1,939604","186,845015"
"34408,233936","-1,939667","186,844968"
"34423,239708","-1,939724","186,844925"
"34438,245479","-1,939775","186,844886"
"34453,251250","-1,939822","186,844851"
"34468,257022","-1,939864","186,844819"
"34483,262793","-1,939903","186,844790"
"34498,268565","-1,939937","186,844764"
"34513,274336","-1,939937","186,844764"
"34528,280108","-1,451497","187,210211"
